Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$276,000 /yr (est.)",276000.0,"Software Engineering Tech Lead, Developer Productivity",0,1,1,Snapchat, CA,3.9,0,12,5001 to 10000 Employees,2011,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.3,4.0,3.1,3.7,2023-06-04 00:03:23.476703,yr
"$181,000 /yr (est.)",181000.0,"Program Manager, Safety Operations",7,1,1,Snapchat, CA,3.9,0,12,5001 to 10000 Employees,2011,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.3,4.0,3.1,3.7,2023-06-04 00:03:26.494226,yr
"$68,500 /yr (est.)",68500.0,Immersive (VR/AR) UX/UI Designer,5,1,1,BadVR,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-04 00:03:29.881098,yr
"$207,000 /yr (est.)",207000.0,"Software Engineer, Security - Reality Labs",6,1,-1,Meta, CA,3.9,0,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-06-04 00:03:35.450211,yr
"$154,500 /yr (est.)",154500.0,"QA Engineering Lead, Reality Labs",-1,-1,-1,Meta, CA,3.9,0,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-06-04 00:03:38.156688,yr
"$276,000 /yr (est.)",276000.0,Software Engineering Tech Lead: Advertiser Experience,0,1,1,Snapchat, CA,3.9,0,12,5001 to 10000 Employees,2011,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.3,4.0,3.1,3.7,2023-06-04 00:03:48.297780,yr
"$64,650 /yr (est.)",64650.0,Virtual Reality Engineer (VR/AR),-1,-1,-1,TriVector, AL,4.3,0,15,51 to 200 Employees,2008,Company - Public,Aerospace & Defense,Aerospace & Defense,$5 to $25 million (USD),3.8,4.2,4.3,4.1,4.3,2023-06-04 00:03:51.128365,yr
"$181,000 /yr (est.)",181000.0,"Research Engineer, User Modeling and Personalization",-1,-1,-1,Snapchat, CA,3.9,0,12,5001 to 10000 Employees,2011,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.3,4.0,3.1,3.7,2023-06-04 00:03:54.004972,yr
"$116,313 /yr (est.)",116313.0,"Senior Research Scientist I/II, Cheminformatics (Augmented Molecular Design)",5,1,1,ABBVIE, IL,3.9,0,10,10000+ Employees,2013,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$10+ billion (USD),3.7,3.9,3.8,3.5,3.6,2023-06-04 00:04:17.602943,yr
"$276,000 /yr (est.)",276000.0,"Senior Manager, Ad Ranking",9,1,1,Snapchat, CA,3.9,0,12,5001 to 10000 Employees,2011,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.3,4.0,3.1,3.7,2023-06-04 00:04:20.989387,yr
"$168,000 /yr (est.)",168000.0,"Design Engineer, Snap Lab",3,1,-1,Snapchat, CA,3.9,0,12,5001 to 10000 Employees,2011,Company - Public,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,3.6,4.3,4.0,3.1,3.7,2023-06-04 00:04:24.360385,yr
"$112,753 /yr (est.)",112753.0,Software Engineer,5,1,1,USC, CA,4.3,0,143,10000+ Employees,1880,College / University,Colleges & Universities,Education,$1 to $5 billion (USD),3.9,3.8,4.0,3.9,4.1,2023-06-04 00:04:27.750705,yr
