Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$179,350 /yr (est.)",179350.0,IEG/Lightspeed - Senior Producer,-1,-1,-1,Tencent, CA,4.0,0,25,10000+ Employees,1998,Company - Public,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.0,4.1,3.9,3.7,3.3,2023-06-03 19:46:07.960633,yr
"$42,900 /yr (est.)",42900.0,Broadcast Associate- CBS Sports (Freelance),0,1,0,CBS Sports, NY,4.0,0,4,10000+ Employees,2019,Company - Public,Film Production,Media & Communication,$10+ billion (USD),3.5,3.5,4.0,3.5,3.8,2023-06-03 19:46:10.735762,yr
"$155,000 /yr (est.)",155000.0,SENIOR PUBLISHING PRODUCER,5,2,1,Gearbox Publishing, CA,4.2,0,15,51 to 200 Employees,2008,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.6,4.3,4.0,4.1,4.2,2023-06-03 19:46:14.565676,yr
"$91,805 /yr (est.)",91805.0,Technical Producer,7,2,-1,Epic Games, NC,4.2,0,32,1001 to 5000 Employees,1991,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.9,4.6,4.1,3.6,3.9,2023-06-03 19:46:18.016641,yr
"$54,500 /yr (est.)",54500.0,Social Media Producer,3,2,-1,USTA, FL,4.3,0,142,51 to 200 Employees,1881,Nonprofit Organization,Sports & Recreation,"Arts, Entertainment & Recreation",$100 to $500 million (USD),3.0,3.2,4.0,3.9,4.2,2023-06-03 19:46:21.491798,yr
"$72,000 /yr (est.)",72000.0,Associate Producer - Crawl,3,1,0,FanDuel, CA,4.0,0,14,501 to 1000 Employees,2009,Company - Private,Sports & Recreation,"Arts, Entertainment & Recreation",$100 to $500 million (USD),3.8,3.8,4.0,3.7,3.8,2023-06-03 19:46:25.081085,yr
"$151,000 /yr (est.)",151000.0,Sanzaru Technical Games Producer,-1,-1,-1,Oculus, CA,3.9,0,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-06-03 19:46:28.927386,yr
"$54,500 /yr (est.)",54500.0,Social Media Producer,3,2,-1,USTA National Headquarters,United States,4.3,0,142,51 to 200 Employees,1881,Nonprofit Organization,Sports & Recreation,"Arts, Entertainment & Recreation",$100 to $500 million (USD),3.0,3.2,4.0,3.9,4.2,2023-06-03 19:46:31.554383,yr
"$65,000 /yr (est.)",65000.0,Associate Producer: Motion Capture,-1,-1,-1,Rockstar Games New York & New England, NY,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 19:46:34.815775,yr
"$142,000 /yr (est.)",142000.0,Gameplay Programmer - Twisted Pixel Games,3,1,-1,Oculus,Remote,3.9,1,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-06-03 19:46:40.243771,yr
"$125,000 /yr (est.)",125000.0,Senior Game Designer - web3,5,2,1,Zynga,Remote,4.4,1,16,1001 to 5000 Employees,2007,Company - Public,Video Game Publishing,Media & Communication,$500 million to $1 billion (USD),4.3,4.1,4.6,3.9,4.3,2023-06-03 19:46:44.107253,yr
"$110,700 /yr (est.)",110700.0,"Showrunner (Executive Producer), Prime Gaming Live, The Crown Channel",10,1,1,Amazon.com Services LLC, WA,3.8,0,29,10000+ Employees,1994,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),3.8,3.9,3.7,3.4,3.3,2023-06-03 19:46:48.717866,yr
"$128,907 /yr (est.)",128907.0,Lead Game Producer - VR,8,2,0,SKYDANCE, CA,3.8,0,13,51 to 200 Employees,2010,Company - Private,Film Production,Media & Communication,$1 to $5 million (USD),3.8,3.4,3.7,3.3,3.5,2023-06-03 19:46:52.169856,yr
"$155,000 /yr (est.)",155000.0,Senior Experiential Producer,10,1,1,The SpringHill Company, CA,3.5,0,97,1001 to 5000 Employees,1926,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$100 to $500 million (USD),3.5,3.8,3.5,3.2,3.5,2023-06-03 19:47:03.087799,yr
"$140,000 /yr (est.)",140000.0,"Senior Producer, Theatrical Trailers",5,1,1,MOCEAN, CA,4.1,0,36,51 to 200 Employees,1987,Company - Private,Advertising & Public Relations,Media & Communication,$25 to $100 million (USD),4.4,4.2,3.9,3.6,3.0,2023-06-03 19:47:07.990817,yr
"$44,720 /yr (est.)",44720.0,Social Media Producer,2,1,1,RUBYKISS, NV,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 19:47:11.381616,yr
"$121,500 /yr (est.)",121500.0,Content Producer,-1,-1,-1,Crystal Dynamics, TX,4.0,0,31,51 to 200 Employees,1992,Subsidiary or Business Segment,Video Game Publishing,Media & Communication,$5 to $25 million (USD),3.9,3.8,4.2,3.5,3.4,2023-06-03 19:47:17.759783,yr
$19.87 /hr (est.),41329.6,"Assistant, Video Production",0,1,0,Warner Music Group, NY,3.7,0,20,1001 to 5000 Employees,2003,Company - Public,Broadcast Media,Media & Communication,$1 to $5 billion (USD),3.2,3.3,3.7,3.2,3.5,2023-06-03 19:47:28.628413,hr
"$135,150 /yr (est.)",135150.0,Producer,5,1,-1,Tencent, CA,4.0,0,25,10000+ Employees,1998,Company - Public,Internet & Web Services,Information Technology,Unknown / Non-Applicable,4.0,4.1,3.9,3.7,3.3,2023-06-03 19:47:45.700069,yr
"$44,394 /yr (est.)",44394.0,Content Video Editor / Producer,-1,-1,-1,Pittsburgh Knights, PA,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-03 19:47:49.273693,yr
"$42,900 /yr (est.)",42900.0,Broadcast Associate- CBS Sports (Freelance),0,1,0,CBS Sports, NY,4.0,0,4,10000+ Employees,2019,Company - Public,Film Production,Media & Communication,$10+ billion (USD),3.5,3.5,4.0,3.5,3.8,2023-06-03 19:47:55.536605,yr
"$72,000 /yr (est.)",72000.0,Associate Producer - Crawl,3,1,0,FanDuel, CA,4.0,0,14,501 to 1000 Employees,2009,Company - Private,Sports & Recreation,"Arts, Entertainment & Recreation",$100 to $500 million (USD),3.8,3.8,4.0,3.7,3.8,2023-06-03 19:47:59.629918,yr
"$151,000 /yr (est.)",151000.0,Sanzaru Technical Games Producer,5,2,-1,Oculus, CA,3.9,0,19,10000+ Employees,2004,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),4.0,4.6,3.7,3.3,3.6,2023-06-03 19:48:03.761132,yr
"$54,500 /yr (est.)",54500.0,Social Media Producer,3,2,-1,USTA National Headquarters,United States,4.3,0,142,51 to 200 Employees,1881,Nonprofit Organization,Sports & Recreation,"Arts, Entertainment & Recreation",$100 to $500 million (USD),3.0,3.2,4.0,3.9,4.2,2023-06-03 19:48:07.633344,yr
"$125,000 /yr (est.)",125000.0,Senior Game Designer - web3,5,2,1,Zynga,Remote,4.4,1,16,1001 to 5000 Employees,2007,Company - Public,Video Game Publishing,Media & Communication,$500 million to $1 billion (USD),4.3,4.1,4.6,3.9,4.3,2023-06-03 19:48:11.195229,yr
"$110,700 /yr (est.)",110700.0,"Showrunner (Executive Producer), Prime Gaming Live, The Crown Channel",10,1,1,Amazon.com Services LLC, WA,3.8,0,29,10000+ Employees,1994,Company - Public,Internet & Web Services,Information Technology,$10+ billion (USD),3.8,3.9,3.7,3.4,3.3,2023-06-03 19:48:15.888367,yr
"$155,000 /yr (est.)",155000.0,Senior Experiential Producer,-1,-1,-1,The SpringHill Company, CA,3.5,0,97,1001 to 5000 Employees,1926,Nonprofit Organization,Health Care Services & Hospitals,Healthcare,$100 to $500 million (USD),3.5,3.8,3.5,3.2,3.5,2023-06-03 19:48:27.561239,yr
