Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
$19.87 /hr (est.),41329.6,"Assistant, Video Production",0,1,0,Warner Music Group, NY,3.7,0,20,1001 to 5000 Employees,2003,Company - Public,Broadcast Media,Media & Communication,$1 to $5 billion (USD),3.2,3.3,3.7,3.2,3.5,2023-06-06 01:20:49.367902,hr
"$169,953 /yr (est.)",169953.0,Senior Producer (Mobile Games) (Remote),5,2,1,PlayQ, CA,4.7,0,16,51 to 200 Employees,2007,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,4.6,4.6,4.7,4.8,4.7,2023-06-06 01:20:52.084852,yr
"$46,431 /yr (est.)",46431.0,Producer/Operator,0,2,0,Hearst Media Services, MD,3.7,0,136,10000+ Employees,1887,Company - Private,Publishing,Media & Communication,$10+ billion (USD),3.5,3.4,3.7,3.3,3.6,2023-06-06 01:20:58.999909,yr
"$80,000 /yr (est.)",80000.0,Game Systems Designer,3,1,-1,Bit Fry Game Studios. Inc,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 01:21:08.405863,yr
"$50,573 /yr (est.)",50573.0,"Video Content Producer, Basketball Operations",3,1,-1,Miami HEAT, FL,4.5,0,36,1001 to 5000 Employees,1987,Company - Private,Sports & Recreation,"Arts, Entertainment & Recreation",Unknown / Non-Applicable,4.2,4.1,4.5,4.3,4.4,2023-06-06 01:21:25.418566,yr
"$107,500 /yr (est.)",107500.0,Senior Producer,5,2,1,Gamefam,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 01:21:28.535120,yr
"$54,500 /yr (est.)",54500.0,Social Media Producer,3,2,-1,USTA, FL,4.3,0,142,51 to 200 Employees,1881,Nonprofit Organization,Sports & Recreation,"Arts, Entertainment & Recreation",$100 to $500 million (USD),3.1,3.4,3.9,3.9,4.2,2023-06-06 01:21:38.447893,yr
"$61,379 /yr (est.)",61379.0,Live Operations Producer,7,2,1,"Gel Blaster, Inc.", TX,5.0,0,-1,-1,-1,-1,-1,-1,-1,4.7,4.7,5.0,5.0,4.3,2023-06-06 01:21:45.487611,yr
"$145,450 /yr (est.)",145450.0,Lead Producer - NFL,5,1,1,FanDuel, CA,4.0,0,14,501 to 1000 Employees,2009,Company - Private,Sports & Recreation,"Arts, Entertainment & Recreation",$100 to $500 million (USD),3.8,3.8,4.0,3.7,3.8,2023-06-06 01:21:49.583734,yr
$32.50 /hr (est.),67600.0,Robotic Camera Operator,1,1,1,Paramount, CT,3.9,0,4,10000+ Employees,2019,Company - Public,Film Production,Media & Communication,$10+ billion (USD),3.5,3.5,3.9,3.5,3.8,2023-06-06 01:21:52.972397,hr
