Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$150,000 /yr (est.)",150000.0,Sr. Engineer - Platform Foundations (Remote),7,1,1,"CrowdStrike
4.3",Remote,4.3,1,12,1001 to 5000 Employees,2011,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),4.1,4.1,4.1,3.8,4.1,2023-06-06 01:25:03.730916,yr
"$102,500 /yr (est.)",102500.0,RAN Integration Engineer I – IWR,2,1,-1,"GTA (Global Technology Associates)
4.6","Littleton, CO",4.6,0,-1,-1,-1,-1,-1,-1,-1,4.4,4.0,4.4,4.0,3.4,2023-06-06 01:25:06.231704,yr
"$62,450 /yr (est.)",62450.0,Training Content Developer,0,1,1,"Everi
3.5","Las Vegas, NV",3.5,0,8,1001 to 5000 Employees,2015,Company - Public,Consumer Product Manufacturing,Manufacturing,$500 million to $1 billion (USD),3.3,3.2,3.5,3.4,3.5,2023-06-06 01:25:09.447991,yr
$32.45 /hr (est.),67496.0,Talent Acquisition Coordinator,3,2,1,"2K
3.9","Novato, CA",3.9,0,18,Unknown,2005,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.7,3.7,3.9,3.5,3.6,2023-06-06 01:25:11.705799,hr
"$70,000 /yr (est.)",70000.0,"Editor, Communication and Design - Remote",5,1,-1,"HUB International
3.9","Chicago, IL",3.9,0,25,10000+ Employees,1998,Company - Private,Insurance Agencies & Brokerages,Insurance,$1 to $5 million (USD),3.8,3.5,3.9,3.6,3.8,2023-06-06 01:25:14.538286,yr
"$61,897 /yr (est.)",61897.0,QA Localization Tester - French Language,2,1,1,"2K Vegas
3.9","Las Vegas, NV",3.9,0,18,Unknown,2005,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.7,3.7,3.9,3.5,3.6,2023-06-06 01:25:17.028713,yr
"$132,500 /yr (est.)",132500.0,NA Events Marketing Manager - GBM Global Gaming,-1,-1,-1,"TikTok
3.5","New York, NY",3.5,0,7,1001 to 5000 Employees,2016,Company - Private,Internet & Web Services,Information Technology,Unknown / Non-Applicable,3.4,3.6,3.4,3.1,3.0,2023-06-06 01:25:19.438941,yr
$55.29 /hr (est.),115003.2,Senior E-Learning Content Designer,-1,-1,-1,Oxygen,"Seattle, WA",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 01:25:22.137012,hr
"$57,564 /yr (est.)",57564.0,Atlanta Falcons Digital Team Reporter,2,1,-1,"AMB Sports + Entertainment
3.9","Atlanta, GA",3.9,0,-1,-1,-1,-1,-1,-1,-1,3.2,3.6,4.1,3.5,3.1,2023-06-06 01:25:27.733956,yr
$50.13 /hr (est.),104270.4,"Marketing Digital Artist, Pokémon GO (Contract)",4,1,1,"Niantic
3.5","San Francisco, CA",3.5,0,12,501 to 1000 Employees,2011,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.3,3.8,3.5,2.6,3.7,2023-06-06 01:25:35.068061,hr
"$45,936 /yr (est.)",45936.0,Part-Time Sports Content Researcher,2,1,1,"ESPN
4.1","Bristol, CT",4.1,0,38,1001 to 5000 Employees,1985,Subsidiary or Business Segment,Film Production,Media & Communication,$500 million to $1 billion (USD),3.6,3.7,3.9,3.7,3.3,2023-06-06 01:25:37.745259,yr
"$89,409 /yr (est.)",89409.0,Recruiter,0,2,-1,"Padlet
4.7","San Francisco, CA",4.7,0,11,1 to 50 Employees,2012,Company - Private,Computer Hardware Development,Information Technology,Unknown / Non-Applicable,4.7,4.7,5.0,4.7,4.0,2023-06-06 01:25:40.211029,yr
"$125,000 /yr (est.)",125000.0,"Senior Data Scientist, Player Experience, Core Games",0,2,1,"2K
3.9","Novato, CA",3.9,0,18,Unknown,2005,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.7,3.7,3.9,3.5,3.6,2023-06-06 01:25:42.729883,yr
"$70,770 /yr (est.)",70770.0,Technical Writer,2,2,-1,"ZeniMax Media Inc.
3.8","Rockville, MD",3.8,0,24,201 to 500 Employees,1999,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.2,3.5,3.8,3.3,3.9,2023-06-06 01:25:45.265648,yr
"$133,500 /yr (est.)",133500.0,NARRATIVE- Senior Staff Writer (Remote/Hybrid),10,1,0,"Sucker Punch Productions
3.5",Remote,3.5,1,26,51 to 200 Employees,1997,Company - Private,Video Game Publishing,Media & Communication,Unknown / Non-Applicable,3.0,3.7,3.3,3.1,3.4,2023-06-06 01:25:47.873349,yr
"$74,862 /yr (est.)",74862.0,Instructional Designer/Writer,0,1,-1,"Medpace, Inc.
3.3","Cincinnati, OH",3.3,0,31,1001 to 5000 Employees,1992,Company - Public,Biotech & Pharmaceuticals,Pharmaceutical & Biotechnology,$100 to $500 million (USD),3.3,2.9,3.1,2.9,3.1,2023-06-06 01:25:54.069121,yr
