Salary Estimate,Annual Salary,Job Title,Experience,Education,Position,Company Name,Location,Rating,Is Remote,Company Old,Company Size,Founded,Type of Ownership,Industry,Sector,Revenue,Career Opportunities,Comp & Benefits,Culture & Values,Senior Management,Work Life Balance,Time of Scrape,Time Unit
"$90,354 /yr (est.)",90354.0,Business Operations Lead,0,2,1,Aidaly,"San Francisco, CA",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 00:47:02.390655,yr
"$72,268 /yr (est.)",72268.0,Customer Experience Center Administrator,-1,-1,-1,"Celestica
3.9","San Jose, CA",3.9,0,29,10000+ Employees,1994,Company - Public,Electronics Manufacturing,Manufacturing,$5 to $10 billion (USD),3.7,3.5,3.9,3.5,3.5,2023-06-06 00:47:11.878752,yr
"$62,635 /yr (est.)",62635.0,Supply Chain Inventory Analyst,0,1,1,"Celestica
3.9","Tucson, AZ",3.9,0,29,10000+ Employees,1994,Company - Public,Electronics Manufacturing,Manufacturing,$5 to $10 billion (USD),3.7,3.5,3.9,3.5,3.5,2023-06-06 00:47:13.562687,yr
"$107,500 /yr (est.)",107500.0,Demand Generation Manager (Remote),5,1,1,"Plume
3.9",Remote,3.9,1,-1,-1,-1,-1,-1,-1,-1,3.9,4.3,5.0,3.9,3.9,2023-06-06 00:47:18.862146,yr
"$137,500 /yr (est.)",137500.0,Healthcare Business Intelligence Data Manager,3,1,1,StationMD/HealthTech Partners Inc,Remote,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 00:47:22.317213,yr
"$95,000 /yr (est.)",95000.0,Growth Program Manager - Community Engagement & Training,4,1,1,"Journey Clinical
5.0",Remote,5.0,1,-1,-1,-1,-1,-1,-1,-1,5.0,5.0,5.0,5.0,5.0,2023-06-06 00:47:27.274807,yr
"$188,000 /yr (est.)",188000.0,"Director, Product Marketing",-1,-1,-1,"Brightree
3.5",Remote,3.5,1,21,501 to 1000 Employees,2002,Company - Public,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),3.4,3.7,3.4,3.2,3.5,2023-06-06 00:47:30.356668,yr
"$188,000 /yr (est.)",188000.0,"Director, Product Marketing",0,2,1,"Brightree
3.5",Remote,3.5,1,21,501 to 1000 Employees,2002,Company - Public,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),3.4,3.7,3.4,3.2,3.5,2023-06-06 00:47:32.181726,yr
"$79,250 /yr (est.)",79250.0,Graduate Recruitment Consultant,3,2,0,Levin,"New York, NY",-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-06-06 00:47:34.574652,yr
"$170,000 /yr (est.)",170000.0,"Director, Diversity Equity, Inclusion and Belonging (DEIB)",10,1,1,"Dassault Systèmes
3.8","New York, NY",3.8,0,42,10000+ Employees,1981,Company - Public,Software Development,Information Technology,$1 to $5 billion (USD),3.6,3.6,4.0,3.7,4.1,2023-06-06 00:47:39.627458,yr
"$71,144 /yr (est.)",71144.0,UI/UX Designer,-1,-1,-1,"eHealth Global Technologies
3.6","Pittsburgh, PA",3.6,0,17,201 to 500 Employees,2006,Company - Private,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.4,3.1,3.5,3.3,3.1,2023-06-06 00:47:42.287235,yr
"$206,500 /yr (est.)",206500.0,"Principal, Design Engineering",0,1,1,"Celestica
3.9","San Jose, CA",3.9,0,29,10000+ Employees,1994,Company - Public,Electronics Manufacturing,Manufacturing,$5 to $10 billion (USD),3.7,3.5,3.9,3.5,3.5,2023-06-06 00:47:49.183188,yr
"$102,014 /yr (est.)",102014.0,DevOps Engineer,5,1,-1,"Fusion Health
3.9","Woodbridge, NJ",3.9,0,-1,-1,-1,-1,-1,-1,-1,3.8,3.7,4.4,4.1,4.6,2023-06-06 00:47:54.914184,yr
